# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Feb 20 16:59:22 2020
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_controvflag: Controversial Flag
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i) [Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_ttvflag:     TTV Flag
# COLUMN pl_kepflag:     Kepler Field Flag
# COLUMN pl_k2flag:      K2 Mission Flag
# COLUMN pl_nnotes:      Number of Notes
# COLUMN ra_str:         RA [sexagesimal]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec_str:        Dec [sexagesimal]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN st_dist:        Distance [pc]
# COLUMN gaia_dist:      Gaia Distance [pc]
# COLUMN st_optmag:      Optical Magnitude [mag]
# COLUMN st_optband:     Optical Magnitude Band
# COLUMN gaia_gmag:      G-band (Gaia) [mag]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_rad:         Stellar Radius [Solar radii]
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_tranflag:    Planet Transit Flag
# COLUMN pl_rvflag:      Planet RV Flag
# COLUMN pl_imgflag:     Planet Imaging Flag
# COLUMN pl_astflag:     Planet Astrometry Flag
# COLUMN pl_omflag:      Planet Orbital Modulation Flag
# COLUMN pl_cbflag:      Planet Circumbinary Flag
# COLUMN pl_angsep:      Calculated Angular Separation [mas]
# COLUMN pl_orbtper:     Time of Periastron [days]
# COLUMN pl_orblper:     Long. of Periastron [deg]
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_insol:       Insolation Flux [Earth flux]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_msinij:      Planet M*sin(i) [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_msinie:      Planet M*sin(i) [Earth mass]
# COLUMN pl_bmasse:      Planet Mass or M*sin(i) [Earth mass]
# COLUMN pl_rade:        Planet Radius [Earth radii]
# COLUMN pl_rads:        Planet Radius [Solar radii]
# COLUMN pl_trandep:     Transit Depth [percent]
# COLUMN pl_trandur:     Transit Duration [days]
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tsystemref:  Time System Reference
# COLUMN pl_imppar:      Impact Parameter
# COLUMN pl_occdep:      Occultation Depth [percentage]
# COLUMN pl_ratdor:      Ratio of Distance to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_def_reflink: Default Reference
# COLUMN pl_disc:        Year of Discovery
# COLUMN pl_disc_reflink: Discovery Reference
# COLUMN pl_locale:      Discovery Locale
# COLUMN pl_facility:    Discovery Facility
# COLUMN pl_telescope:   Discovery Telescope
# COLUMN pl_instrument:  Discovery Instrument
# COLUMN pl_status:      Status
# COLUMN pl_mnum:        Number of Moons in System
# COLUMN pl_st_npar:     Number of Stellar and Planet Parameters
# COLUMN pl_st_nref:     Number of Stellar and Planet References
# COLUMN pl_pelink:      Link to Exoplanet Encyclopaedia
# COLUMN pl_edelink:     Link to Exoplanet Data Explorer
# COLUMN pl_publ_date:   Publication Date
# COLUMN hd_name:        HD Name
# COLUMN hip_name:       HIP Name
# COLUMN st_rah:         RA [hrs]
# COLUMN st_glon:        Galactic Longitude [deg]
# COLUMN st_glat:        Galactic Latitude [deg]
# COLUMN st_elon:        Ecliptic Longitude [deg]
# COLUMN st_elat:        Ecliptic Latitude [deg]
# COLUMN st_plx:         Parallax [mas]
# COLUMN gaia_plx:       Gaia Parallax [mas]
# COLUMN st_pmra:        Proper Motion (RA) [mas/yr]
# COLUMN st_pmdec:       Proper Motion (Dec) [mas/yr]
# COLUMN st_pm:          Total Proper Motion [mas/yr]
# COLUMN gaia_pmra:      Gaia Proper Motion (RA) [mas/yr]
# COLUMN gaia_pmdec:     Gaia Proper Motion (Dec) [mas/yr]
# COLUMN gaia_pm:        Gaia Total Proper Motion [mas/yr]
# COLUMN st_radv:        Radial Velocity [km/s]
# COLUMN st_sp:          Spectral Type
# COLUMN st_spstr:       Spectral Type
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_metfe:       Stellar Metallicity [dex]
# COLUMN st_metratio:    Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_vsini:       Rot. Velocity V*sin(i) [km/s]
# COLUMN st_acts:        Stellar Activity S-index
# COLUMN st_actr:        Stellar Activity log(R'HK)
# COLUMN st_actlx:       X-ray Activity log(L<sub>x</sub>)
# COLUMN swasp_id:       SWASP Identifier
# COLUMN st_nts:         Number of Time Series
# COLUMN st_nplc:        Number of Planet Transit Light Curves
# COLUMN st_nglc:        Number of General Light Curves
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
# COLUMN st_naxa:        Number of Amateur Light Curves
# COLUMN st_nimg:        Number of Images
# COLUMN st_nspec:       Number of Spectra
# COLUMN st_uj:          U-band (Johnson) [mag]
# COLUMN st_vj:          V-band (Johnson) [mag]
# COLUMN st_bj:          B-band (Johnson) [mag]
# COLUMN st_rc:          R-band (Cousins) [mag]
# COLUMN st_ic:          I-band (Cousins) [mag]
# COLUMN st_j:           J-band (2MASS) [mag]
# COLUMN st_h:           H-band (2MASS) [mag]
# COLUMN st_k:           Ks-band (2MASS) [mag]
# COLUMN st_wise1:       WISE 3.4um [mag]
# COLUMN st_wise2:       WISE 4.6um [mag]
# COLUMN st_wise3:       WISE 12.um [mag]
# COLUMN st_wise4:       WISE 22.um [mag]
# COLUMN st_irac1:       IRAC 3.6um [mag]
# COLUMN st_irac2:       IRAC 4.5um [mag]
# COLUMN st_irac3:       IRAC 5.8um [mag]
# COLUMN st_irac4:       IRAC 8.0um [mag]
# COLUMN st_mips1:       MIPS 24um [mag]
# COLUMN st_mips2:       MIPS 70um [mag]
# COLUMN st_mips3:       MIPS 160um [mag]
# COLUMN st_iras1:       IRAS 12um Flux [Jy]
# COLUMN st_iras2:       IRAS 25um Flux [Jy]
# COLUMN st_iras3:       IRAS 60um Flux [Jy]
# COLUMN st_iras4:       IRAS 100um Flux [Jy]
# COLUMN st_photn:       Number of Photometry Measurements
# COLUMN st_umbj:        U-B (Johnson) [mag]
# COLUMN st_bmvj:        B-V (Johnson) [mag]
# COLUMN st_vjmic:       V-I (Johnson-Cousins) [mag]
# COLUMN st_vjmrc:       V-R (Johnson-Cousins) [mag]
# COLUMN st_jmh2:        J-H (2MASS) [mag]
# COLUMN st_hmk2:        H-Ks (2MASS) [mag]
# COLUMN st_jmk2:        J-Ks (2MASS) [mag]
# COLUMN st_bmy:         b-y (Stromgren) [mag]
# COLUMN st_m1:          m1 (Stromgren) [mag]
# COLUMN st_c1:          c1 (Stromgren) [mag]
# COLUMN st_colorn:      Number of Color Measurements
#
rowid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,gaia_dist,st_optmag,st_optband,gaia_gmag,st_teff,st_mass,st_rad,rowupdate,pl_tranflag,pl_rvflag,pl_imgflag,pl_astflag,pl_omflag,pl_cbflag,pl_angsep,pl_orbtper,pl_orblper,pl_rvamp,pl_eqt,pl_insol,pl_massj,pl_msinij,pl_masse,pl_msinie,pl_bmasse,pl_rade,pl_rads,pl_trandep,pl_trandur,pl_tranmid,pl_tsystemref,pl_imppar,pl_occdep,pl_ratdor,pl_ratror,pl_def_reflink,pl_disc,pl_disc_reflink,pl_locale,pl_facility,pl_telescope,pl_instrument,pl_status,pl_mnum,pl_st_npar,pl_st_nref,pl_pelink,pl_edelink,pl_publ_date,hd_name,hip_name,st_rah,st_glon,st_glat,st_elon,st_elat,st_plx,gaia_plx,st_pmra,st_pmdec,st_pm,gaia_pmra,gaia_pmdec,gaia_pm,st_radv,st_sp,st_spstr,st_logg,st_lum,st_dens,st_metfe,st_metratio,st_age,st_vsini,st_acts,st_actr,st_actlx,swasp_id,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,st_uj,st_vj,st_bj,st_rc,st_ic,st_j,st_h,st_k,st_wise1,st_wise2,st_wise3,st_wise4,st_irac1,st_irac2,st_irac3,st_irac4,st_mips1,st_mips2,st_mips3,st_iras1,st_iras2,st_iras3,st_iras4,st_photn,st_umbj,st_bmvj,st_vjmic,st_vjmrc,st_jmh2,st_hmk2,st_jmk2,st_bmy,st_m1,st_c1,st_colorn
11,2MASS J01225093-2439505,b,2MASS J01225093-2439505 b,Imaging,0,1,,52.000000,,,24.50000,Mass,,,0,0,0,0,01h22m50.94s,20.712243,-24d39m50.6s,-24.664049,36.00,33.86,14.240,V (Johnson),12.903,3530.00,0.40,,2014-05-14,0,0,1,0,0,0,1.44000e+03,,,,,,24.50000,,7786.50000,,7786.50000,,,,,,,,,,,<a refstr=BOWLER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...774...55B/abstract target=ref> Bowler et al. 2013 </a>,2013,<a refstr=BOWLER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...774...55B/abstract target=ref> Bowler et al. 2013 </a>,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3,0,9,6,http://exoplanet.eu/catalog/2m_0122-24_b/,,2013-08,,,1.38081620,195.448768,-82.520165,8.622413,-30.711243,,29.53,120.500,-123.400,172.400,120.500,-123.400,172.400,9.60,6.35,M3.5 V,,-1.720,,,,0.120,,,,,,0,0,0,0,0,3,0,,14.240,,,,10.084,9.470,9.198,9.022,8.857,8.747,8.298,,,,,,,,,,,,9,,,,,0.614,0.272,0.886,,,,3
12,2MASS J02192210-3925225,b,2MASS J02192210-3925225 b,Imaging,0,1,,156.000000,,,13.90000,Mass,1.440,,0,0,0,0,02h19m22.11s,34.842106,-39d25m22.5s,-39.422928,39.40,40.09,,,15.012,3064.00,0.11,0.28,2015-05-14,0,0,1,0,0,0,3.96000e+03,,,,,,13.90000,,4417.83700,,4417.83700,16.141,0.148,,,,,,,,,<a refstr=ARTIGAU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...806..254A/abstract target=ref>Artigau et al. 2015</a>,2015,<a refstr=ARTIGAU_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...806..254A/abstract target=ref>Artigau et al. 2015</a>,Ground,Cerro Tololo Inter-American Observatory,1.5 m CTIO Telescope,SIMON Near-Infrared Spectroimager,3,0,10,5,http://exoplanet.eu/catalog/2m_0219-39_b/,,2015-06,,,2.32280707,252.453768,-67.984453,13.508497,-49.304780,,24.94,103.600,-35.900,109.600,103.600,-35.900,109.600,10.60,6.60,M6,4.59,-2.230,,,,0.035,6.5000,,,,,0,0,0,0,0,3,0,,,18.500,15.230,13.420,11.381,10.811,10.404,10.148,9.901,9.614,9.001,,,,,,,,,,,,11,,,,,,,,,,,0
13,2MASS J04414489+2301513,b,2MASS J04414489+2301513 b,Imaging,0,1,,15.000000,,,7.50000,Mass,,,0,0,0,0,04h41m44.90s,70.437073,+23d01m51.4s,23.030941,140.00,120.42,,,18.967,,0.02,,2014-05-14,0,0,1,0,0,0,1.07000e+02,,,,,,7.50000,,2383.60000,,2383.60000,,,,,,,,,,,<a refstr=TODOROV_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...714L..84T/abstract target=ref> Todorov et al. 2010 </a>,2010,<a refstr=TODOROV_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...714L..84T/abstract target=ref> Todorov et al. 2010 </a>,Space,Hubble Space Telescope,2.4 m Hubble Space Telescope,WFPC2 Camera,3,0,4,4,http://exoplanet.eu/catalog/2m_0441%2B23_b/,,2010-05,,,4.69580487,176.510593,-15.114249,72.050227,0.802440,,8.30,9.000,-21.400,23.200,9.000,-21.400,23.200,,6.85,M8.5,,,,,,0.001,,,,,,0,0,0,0,0,3,0,,,,,,14.419,13.726,13.161,,,,,,,,,,,,,,,,4,,,,,0.693,0.565,1.258,,,,3
14,2MASS J12073346-3932539,b,2MASS J12073346-3932539 b,Imaging,0,1,,46.000000,,,4.00000,Mass,,,0,0,0,0,12h07m33.47s,181.889447,-39d32m54.0s,-39.548332,64.42,64.42,20.150,V (Johnson),17.408,,0.02,,2014-05-14,0,0,1,0,0,0,7.14000e+02,,,,1150,,4.00000,,1271.00000,,1271.00000,,,,,,,,,,,<a refstr=DUCOURANT_ET_AL__2008 href=https://ui.adsabs.harvard.edu/abs/2008A&A...477L...1D/abstract target=ref> Ducourant et al. 2008 </a>,2004,<a refstr=CHAUVIN_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...425L..29C/abstract target=ref> Chauvin et al. 2004 </a>,Ground,Paranal Observatory,8.2 m ESO VLT UT4 Yepun Telescope,NACO Camera,3,0,9,8,http://exoplanet.eu/catalog/2m1207_b/,,2004-10,,,12.12596313,293.790363,22.543297,199.743654,-35.034839,15.52,15.52,-64.100,-23.700,68.300,-64.100,-23.700,68.300,,6.80,M8,,,,,,0.008,,,,,,0,0,0,0,0,3,0,,20.150,,,,12.995,12.388,11.945,11.574,11.017,9.469,8.121,,,,,,,,,,,,9,,,,,0.607,0.443,1.050,,,,3
15,2MASS J19383260+4603591,b,2MASS J19383260+4603591 b,Eclipse Timing Variations,0,1,416.00000000,0.920000,,,1.90000,Mass,,,0,1,0,0,19h38m32.61s,294.635865,+46d03m59.1s,46.066418,400.77,400.77,12.264,Kepler-band,12.138,,0.48,,2015-06-04,0,0,0,0,0,1,2.30000e+00,,,,,,1.90000,,603.87700,,603.87700,,,,,,,,,,,<a refstr=BARAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.146B/abstract target=ref>Baran et al. 2015</a>,2015,<a refstr=BARAN_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.146B/abstract target=ref>Baran et al. 2015</a>,Space,Kepler,0.95 m Kepler Telescope,Kepler CCD Array,3,0,11,8,http://exoplanet.eu/catalog/2m_1938%2B46_b/,,2015-05,,,19.64239100,79.018713,11.674389,314.709288,65.725374,2.50,2.50,5.200,-4.600,7.000,5.200,-4.600,7.000,,,,,,,,,,,,,,,0,0,0,0,0,3,0,,,,,,12.757,12.889,12.955,12.862,12.920,12.670,9.203,,,,,,,,,,,,14,,,,,-0.132,-0.066,-0.198,,,,5
16,2MASS J21402931+1625183 A,b,2MASS J21402931+1625183 A b,Imaging,0,1,7336.50000000,,0.260000,46.200,20.95000,Mass,0.920,,0,0,0,0,21h40m29.32s,325.122159,+16d25m18.3s,16.421759,25.00,33.12,,,17.396,2300.00,0.08,0.12,2014-05-14,0,1,1,0,0,0,,,223.0000,,2075,,20.95000,,6657.48000,,6657.48000,10.310,0.090,,,,,,,,,<a refstr=KONOPACKY_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...711.1087K/abstract target=ref> Konopacky et al. 2010 </a>,2009,<a refstr=KONOPACKY_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...711.1087K/abstract target=ref> Konopacky et al. 2010 </a>,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3,0,11,5,http://exoplanet.eu/catalog/2m_2140+16_b/,,2010-03,,,21.67481060,70.485103,-26.437255,333.590507,28.526095,,30.20,-77.900,-85.600,115.800,-77.900,-85.600,115.800,13.00,6.85,M8.5,,-3.480,,,,,,,,,,0,0,0,0,0,3,0,,,,,,12.940,12.266,11.826,11.375,11.135,10.687,8.971,,,,,,,,,,,,8,,,,,0.674,0.440,1.114,,,,3
17,2MASS J22362452+4751425,b,2MASS J22362452+4751425 b,Imaging,0,1,,230.000000,,,12.50000,Mass,,,0,0,0,1,22h36m24.53s,339.102203,+47d51m42.6s,47.861820,74.00,69.71,12.510,V (Johnson),11.948,4045.00,0.60,,2016-11-10,0,0,1,0,0,0,3.11000e+03,,,,,,12.50000,,3972.87500,,3972.87500,,,,,,,,,,,<a refstr=BOWLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...18B/abstract target=ref>Bowler et al. 2017</a>,2016,<a refstr=BOWLER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...18B/abstract target=ref>Bowler et al. 2017</a>,Ground,W. M. Keck Observatory,10 m Keck II Telescope,NIRC2 Camera,3,0,8,5,http://exoplanet.eu/catalog/2m_2236%2B4751_b/,,,,,22.60681356,100.748288,-9.108906,6.858823,50.853569,,14.34,62.900,-30.500,69.900,62.900,-30.500,69.900,-21.50,5.70,K7 V,,,,,,0.120,,,,,,0,0,0,0,0,3,0,,12.510,13.730,,,9.975,9.338,9.148,9.058,9.094,8.947,8.731,,,,,,,,,,,,13,,,,,0.637,0.190,0.827,,,,3
18,30 Ari B,b,30 Ari B b,Radial Velocity,0,1,335.10001000,0.990000,0.290000,,13.82000,Msini,,,0,0,0,0,02h36m57.74s,39.240585,+24d38m53.0s,24.648064,44.71,44.71,6.962,V (Johnson),6.961,6331.00,1.93,1.41,2018-09-06,0,1,0,0,0,0,2.21000e+01,,,272.000,,,,13.82000,,4392.41060,4392.41060,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2009,<a refstr=GUENTHER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...507.1659G/abstract target=ref> Guenther et al. 2009 </a>,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3,0,41,24,http://exoplanet.eu/catalog/30_ari_b_b/,http://exoplanets.org/detail/30_Ari_B_b,2009-12,HD 16232,HIP 12184,2.61603902,151.476148,-32.309491,44.567804,8.854811,22.36,22.36,141.400,-10.700,141.800,141.400,-10.700,141.800,17.20,3.60,F6 V,4.43,,,0.190,[Fe/H],,38.3000,,,29.860,,2,0,1,1,0,3,0,,6.962,7.458,,,6.080,5.908,5.822,5.963,5.669,5.825,5.679,,,,,,,,4.617e+00,3.392e+00,1.184e+00,-1.031e+00,20,,0.496,,,0.172,0.086,0.258,0.332,0.163,0.390,8
19,4 UMa,b,4 UMa b,Radial Velocity,0,1,269.30000000,0.870000,0.432000,,7.10000,Msini,,,0,0,0,0,08h40m12.82s,130.053406,+64d19m40.6s,64.327934,73.58,73.58,4.610,V (Johnson),4.160,4415.00,1.23,18.11,2014-05-14,0,1,0,0,0,0,1.18000e+01,2452987.393600,23.8100,215.550,,,,7.10000,,2256.50000,2256.50000,,,,,,,,,,,<a refstr=DOLLINGER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...472..649D/abstract target=ref> Dollinger et al. 2007 </a>,2006,<a refstr=DOLLINGER_ET_AL__2007 href=https://ui.adsabs.harvard.edu/abs/2007A&A...472..649D/abstract target=ref> Dollinger et al. 2007 </a>,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3,0,22,18,http://exoplanet.eu/catalog/4_uma_b/,http://exoplanets.org/detail/4_UMa_b,2007-09,HD 73108,HIP 42527,8.67022705,151.358914,35.956900,112.813312,44.028066,13.59,13.59,-61.200,26.400,66.700,-61.200,26.400,66.700,14.62,5.10,K1 III,1.80,,,-0.250,[Fe/H],4.604,,0.124,,,,1,0,1,0,0,3,0,6.940,4.610,5.780,,,2.619,2.021,1.734,-0.342,0.100,1.817,1.755,,,,,,,,1.334e+00,1.346e+00,1.184e+00,-9.160e-01,20,1.160,1.170,,,0.598,0.287,0.885,,,,7
20,42 Dra,b,42 Dra b,Radial Velocity,0,1,479.10000000,1.190000,0.380000,,3.88000,Msini,,,0,0,0,0,18h25m59.14s,276.496399,+65d33m48.5s,65.563484,90.86,90.86,4.820,V (Johnson),4.364,4200.00,0.98,22.03,2014-05-14,0,1,0,0,0,0,1.31000e+01,2452757.400000,218.7000,110.500,,,,3.88000,,1233.13000,1233.13000,,,,,,,,,,,<a refstr=DOELLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...499..935D/abstract target=ref> Doellinger et al. 2009 </a>,2008,<a refstr=DOELLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...499..935D/abstract target=ref> Doellinger et al. 2009 </a>,Ground,Thueringer Landessternwarte Tautenburg,2.0 m Alfred Jensch Telescope,Coude Echelle Spectrograph,3,0,22,18,http://exoplanet.eu/catalog/42_dra_b/,http://exoplanets.org/detail/42_Dra_b,2009-06,HD 170693,HIP 90344,18.43309326,95.419171,27.125611,342.267090,87.183386,11.01,11.01,105.200,-25.100,108.200,105.200,-25.100,108.200,31.79,5.15,K1.5 III,1.71,,,-0.460,[Fe/H],9.490,1.0000,,,,,2,0,1,1,0,3,0,7.120,4.820,6.010,,,2.949,2.197,2.085,-0.152,0.372,2.022,1.892,,,,,,,,1.445e+00,1.663e+00,1.755e+00,-9.840e-01,20,1.110,1.190,,,0.752,0.112,0.864,,,,7
21,47 UMa,b,47 UMa b,Radial Velocity,0,3,1078.00000000,2.100000,0.032000,,2.53000,Msini,,,0,0,0,0,10h59m27.97s,164.866562,+40d25m48.9s,40.430256,13.80,13.80,5.050,V (Johnson),4.831,5892.00,1.03,1.23,2014-05-14,0,1,0,0,0,0,1.52000e+02,2451917.000000,334.0000,48.400,,,,2.53000,,804.08000,804.08000,,,,,,,,,,,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,1996,<a refstr=BUTLER___MARCY_1996 href=https://ui.adsabs.harvard.edu/abs/1996ApJ...464L.153B/abstract target=ref> Butler & Marcy 1996 </a>,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3,0,62,42,http://exoplanet.eu/catalog/47_uma_b/,http://exoplanets.org/detail/47_UMa_b,1996-06,HD 95128,HIP 53721,10.99110413,175.782531,63.369127,149.069855,31.061608,72.45,72.45,-317.600,55.000,322.400,-317.600,55.000,322.400,11.10,4.00,G0 V,4.27,,,0.000,[Fe/H],7.300,2.9000,0.154,-5.020,,,10,0,1,9,0,4,3,5.790,5.050,5.660,,,3.960,3.736,3.750,3.556,3.143,3.586,3.553,,,,,3.568e+00,3.465e+00,,3.130e+00,3.262e+00,1.184e+00,-9.160e-01,28,0.130,0.610,,,0.224,-0.014,0.210,0.392,0.199,0.355,11
22,47 UMa,c,47 UMa c,Radial Velocity,0,3,2391.00000000,3.600000,0.098000,,0.54000,Msini,,,0,0,0,0,10h59m27.97s,164.866562,+40d25m48.9s,40.430256,13.80,13.80,5.050,V (Johnson),4.831,5892.00,1.03,1.23,2014-05-14,0,1,0,0,0,0,2.61000e+02,2452441.000000,295.0000,8.000,,,,0.54000,,171.62100,171.62100,,,,,,,,,,,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,2001,<a refstr=FISCHER_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...564.1028F/abstract target=ref> Fischer et al. 2002 </a>,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3,0,48,42,http://exoplanet.eu/catalog/47_uma_c/,http://exoplanets.org/detail/47_UMa_c,2002-01,HD 95128,HIP 53721,10.99110413,175.782531,63.369127,149.069855,31.061608,72.45,72.45,-317.600,55.000,322.400,-317.600,55.000,322.400,11.10,4.00,G0 V,4.27,,,0.000,[Fe/H],7.300,2.9000,0.154,-5.020,,,10,0,1,9,0,4,3,5.790,5.050,5.660,,,3.960,3.736,3.750,3.556,3.143,3.586,3.553,,,,,3.568e+00,3.465e+00,,3.130e+00,3.262e+00,1.184e+00,-9.160e-01,28,0.130,0.610,,,0.224,-0.014,0.210,0.392,0.199,0.355,11
23,47 UMa,d,47 UMa d,Radial Velocity,0,3,14002.00000000,11.600000,0.160000,,1.64000,Msini,,,0,0,0,0,10h59m27.97s,164.866562,+40d25m48.9s,40.430256,13.80,13.80,5.050,V (Johnson),4.831,5892.00,1.03,1.23,2014-05-14,0,1,0,0,0,0,8.40000e+02,2451736.000000,110.0000,13.800,,,,1.64000,,521.22000,521.22000,,,,,,,,,,,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,2009,<a refstr=GREGORY___FISCHER_2010 href=https://ui.adsabs.harvard.edu/abs/2010MNRAS.403..731G/abstract target=ref> Gregory &amp; Fischer 2010 </a>,Ground,Lick Observatory,3.0 m C. Donald Shane Telescope,Hamilton Echelle Spectrograph,3,0,41,42,http://exoplanet.eu/catalog/47_uma_d/,,2010-04,HD 95128,HIP 53721,10.99110413,175.782531,63.369127,149.069855,31.061608,72.45,72.45,-317.600,55.000,322.400,-317.600,55.000,322.400,11.10,4.00,G0 V,4.27,,,0.000,[Fe/H],7.300,2.9000,0.154,-5.020,,,10,0,1,9,0,4,3,5.790,5.050,5.660,,,3.960,3.736,3.750,3.556,3.143,3.586,3.553,,,,,3.568e+00,3.465e+00,,3.130e+00,3.262e+00,1.184e+00,-9.160e-01,28,0.130,0.610,,,0.224,-0.014,0.210,0.392,0.199,0.355,11
24,51 Eri,b,51 Eri b,Imaging,0,1,11688.00000000,12.000000,0.450000,133.000,,,,,0,0,0,1,04h37m36.13s,69.400551,-02d28m24.8s,-2.473548,29.40,29.78,5.230,V (Johnson),5.122,,1.75,,2019-07-11,0,0,1,1,0,0,4.08000e+02,2455563.000000,87.0000,,,,,,,,,,,,,,JD,,,,,<a refstr=MAIRE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...624A.118M/abstract target=ref>Maire et al. 2019</a>,2015,<a refstr=MACINTOSH_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015Sci...350...64M/abstract target=ref>Macintosh et al. 2015</a>,Ground,Gemini Observatory,8.19 m Gemini South Telescope,Gemini Planet Imager,3,0,26,25,http://exoplanet.eu/catalog/51_eri_b/,,2015-08,HD 29391,HIP 21547,4.62670339,198.612620,-30.657612,67.313442,-24.305028,,33.58,44.400,-63.800,77.700,44.400,-63.800,77.700,17.30,3.00,F0 IV,,0.850,,-0.027,[M/H],0.020,71.8000,,,30.120,,1,0,1,0,0,3,0,5.550,5.230,5.510,5.380,4.889,4.744,4.770,4.537,4.543,4.310,4.575,4.390,,,,,4.487e+00,3.823e+00,,4.244e+00,3.575e+00,1.184e+00,-9.160e-01,31,0.040,0.280,0.326,0.165,-0.026,0.233,0.207,,,,10
