,epic_name,tm_name,epic_candname,pl_name,ra,ra_err,ra_str,dec,dec_err,dec_str,k2c_disp,k2c_refdisp,k2c_reflink,k2c_note,k2c_recentflag,k2_campaign_str,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metratio,st_rad,st_raderr1,st_raderr2,st_radlim,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_kep,st_keperr,st_keplim,st_bj,st_bjerr,st_bjlim,st_vj,st_vjerr,st_vjlim,st_us,st_userr,st_uslim,st_gs,st_gserr,st_gslim,st_rs,st_rserr,st_rslim,st_is,st_iserr,st_islim,st_zs,st_zserr,st_zslim,st_j2,st_j2err,st_j2lim,st_h2,st_h2err,st_h2lim,st_k2,st_k2err,st_k2lim,st_wise1,st_wise1err,st_wise1lim,st_wise2,st_wise2err,st_wise2lim,st_wise3,st_wise3err,st_wise3lim,st_wise4,st_wise4err,st_wise4lim,st_bmvj,st_bmvjerr,st_bmvjlim,st_jmh2,st_jmh2err,st_jmh2lim,st_hmk2,st_hmk2err,st_hmk2lim,st_jmk2,st_jmk2err,st_jmk2lim,pl_fppprob,pl_fppproblim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_tranflag
2005,EPIC 204308061,2MASS J16294323-2250513,EPIC 204308061.01,,247.430161,0.0,16h29m43.24s,-22.847593,0.0,-22d50m51.3s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,2.0,,,,,,,,,,,,,,,,,,,,,,0.86,0.05,-0.09,0.0,,,,,10.041,,0.0,10.812000000000001,0.052000000000000005,0.0,10.165,0.04,0.0,,,,10.44,0.03,0.0,9.988999999999999,0.04,0.0,9.869,0.06,0.0,,,,8.953,0.024,0.0,8.685,0.044000000000000004,0.0,8.59,0.019,0.0,8.544,0.023,0.0,8.579,0.02,0.0,8.577,0.025,0.0,8.462,,-1.0,0.647,0.066,0.0,0.268,0.05,0.0,0.095,0.048,0.0,0.363,0.031,0.0,,,22.6398,0.0012,-0.0012,0.0,2456900.4428,0.0022,-0.0022,0.0,0.02,0.0008,-0.0008300000000000001,0.0,0.156,0.005,-0.007,0.0,,,,,,,,,40.8,12.7,-5.6,0.0,0.0135,0.0007700000000000001,-0.0018399999999999998,0.0,,,,,1.27,0.1,-0.22,0.0,,,,,1.0
2006,EPIC 204322265,2MASS J16272861-2247273,EPIC 204322265.01,,246.86923199999998,0.0,16h27m28.62s,-22.790951,0.0,-22d47m27.4s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,2.0,,,,,,,,,,,,,,,,,,,,,,0.26,0.05,-0.06,0.0,,,,,14.731,,0.0,,,,,,,,,,,,,,,,,,,,,,12.450999999999999,0.027000000000000003,0.0,11.850999999999999,0.023,0.0,11.584000000000001,0.021,0.0,,,,,,,,,,,,,,,,0.6,0.035,0.0,0.267,0.031,0.0,0.867,0.034,0.0,,,2.784496,5.3e-05,-6e-05,0.0,2456894.83627,0.0009,-0.00088,0.0,0.585,0.056,-0.069,0.0,0.0194,0.0022,-0.004,0.0,,,,,,,,,41.0,18.0,-12.0,0.0,0.075,0.0082,-0.0482,0.0,,,,,2.09,0.49,-1.42,0.0,,,,,1.0
2007,EPIC 204529573,2MASS J16333467-2157544,EPIC 204529573.01,,248.394531,0.0,16h33m34.69s,-21.965147,0.0,-21d57m54.5s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,2.0,,,,,,,,,,,,,,,,,,,,,,0.65,0.05,-0.05,0.0,,,,,10.595,,0.0,12.115,0.188,0.0,11.11,0.091,0.0,,,,11.587,0.03,0.0,10.505999999999998,0.04,0.0,10.17,0.06,0.0,,,,9.017999999999999,0.024,0.0,8.52,0.055,0.0,8.337,0.024,0.0,8.266,0.023,0.0,8.337,0.02,0.0,8.232000000000001,0.022000000000000002,0.0,7.596,0.162,0.0,1.005,0.209,0.0,0.498,0.06,0.0,0.183,0.06,0.0,0.6809999999999999,0.034,0.0,,,2.7518,0.00015,-0.00015,0.0,2456896.3915,0.0025,-0.0024,0.0,0.00992,0.00074,-0.00078,0.0,0.052,0.005,-0.006,0.0,,,,,,,,,14.5,4.9,-2.8,0.0,0.00948,0.0008699999999999999,-0.0016,0.0,,,,,0.669,0.083,-0.124,0.0,,,,,1.0
2008,EPIC 206329937,2MASS J22303660-0746193,EPIC 206329937.01,,337.652527,0.0,22h30m36.61s,-7.772067999999999,0.0,-07d46m19.4s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,0.6,0.04,-0.08,0.0,,,,,11.790999999999999,,0.0,13.376,0.042,0.0,12.049000000000001,0.03,0.0,,,,,,,,,,,,,,,,11.097999999999999,0.024,0.0,10.53,0.027000000000000003,0.0,10.372,0.021,0.0,10.309000000000001,0.022000000000000002,0.0,10.376,0.02,0.0,10.247,0.08,0.0,8.738,,-1.0,1.327,0.052000000000000005,0.0,0.568,0.036000000000000004,0.0,0.158,0.034,0.0,0.726,0.032,0.0,,,10.49927,0.00088,-0.00086,0.0,2456984.0477,0.0026,-0.0027,0.0,0.0575,0.0028,-0.0028,0.0,0.116,0.006,-0.01,0.0,,,,,,,,,26.1,9.7,-3.6,0.0,0.0219,0.002,-0.006,0.0,,,,,1.43,0.16,-0.44,0.0,,,,,1.0
2009,EPIC 206344313,2MASS J22281867-0732311,EPIC 206344313.01,,337.077789,0.0,22h28m18.67s,-7.541945,0.0,-07d32m31.0s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,0.63,0.1,-0.04,0.0,,,,,16.02,,0.0,,,,,,,,,,,,,,,,,,,,,,13.57,0.026000000000000002,0.0,12.84,0.03,0.0,12.642000000000001,0.027999999999999997,0.0,12.583,0.023,0.0,12.602,0.025,0.0,12.142999999999999,,-1.0,8.431000000000001,,-1.0,,,,0.73,0.04,0.0,0.198,0.040999999999999995,0.0,0.9279999999999999,0.038,0.0,,,5.23189,0.00047,-0.00046,0.0,2456978.9027,0.0034,-0.0035,0.0,0.286,0.022,-0.025,0.0,0.095,0.01,-0.015,0.0,,,,,,,,,14.8,7.4,-4.5,0.0,0.0529,0.0074,-0.0322,0.0,,,,,3.62,0.77,-2.21,0.0,,,,,1.0
2010,EPIC 206348688,2MASS J22352275-0728114,EPIC 206348688.01,K2-75 b,338.844849,0.0,22h35m22.76s,-7.469853,0.0,-07d28m11.5s,CONFIRMED,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,1.49,0.17,-0.03,0.0,,,,,12.565999999999999,,0.0,13.345999999999998,0.042,0.0,12.700999999999999,0.031,0.0,,,,12.991,0.031,0.0,12.546,0.040999999999999995,0.0,12.384,0.061,0.0,,,,11.564,0.028999999999999998,0.0,11.283,0.026000000000000002,0.0,11.177999999999999,0.019,0.0,11.157,0.023,0.0,11.181,0.021,0.0,11.195,0.205,0.0,8.792,,-1.0,0.645,0.052000000000000005,0.0,0.281,0.039,0.0,0.105,0.032,0.0,0.386,0.035,0.0,,,7.81751,0.00059,-0.00059,0.0,2456983.4321,0.0029,-0.0028,0.0,0.0392,0.0013,-0.0014,0.0,0.216,0.006,-0.008,0.0,,,,,,,,,10.3,3.2,-1.4,0.0,0.01892,0.00093,-0.00253,0.0,,,,,3.08,0.39,-0.41,0.0,,,,,1.0
2011,EPIC 206348688,2MASS J22352275-0728114,EPIC 206348688.02,K2-75 c,338.844849,0.0,22h35m22.76s,-7.469853,0.0,-07d28m11.5s,CONFIRMED,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,1.49,0.17,-0.03,0.0,,,,,12.565999999999999,,0.0,13.345999999999998,0.042,0.0,12.700999999999999,0.031,0.0,,,,12.991,0.031,0.0,12.546,0.040999999999999995,0.0,12.384,0.061,0.0,,,,11.564,0.028999999999999998,0.0,11.283,0.026000000000000002,0.0,11.177999999999999,0.019,0.0,11.157,0.023,0.0,11.181,0.021,0.0,11.195,0.205,0.0,8.792,,-1.0,0.645,0.052000000000000005,0.0,0.281,0.039,0.0,0.105,0.032,0.0,0.386,0.035,0.0,,,18.289,0.0073,-0.0054,0.0,2456992.7346,0.0054,-0.0057,0.0,0.041,0.0021,-0.0022,0.0,0.28,0.015,-0.024,0.0,,,,,,,,,18.2,7.1,-3.1,0.0,0.0194,0.0012,-0.0034,0.0,,,,,3.16,0.42,-0.56,0.0,,,,,1.0
2012,EPIC 206358352,2MASS J22052554-0718374,EPIC 206358352.01,,331.35641499999997,0.0,22h05m25.54s,-7.310397,0.0,-07d18m37.4s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,1.72,0.02,-0.1,0.0,,,,,12.960999999999999,,0.0,13.745,0.043,0.0,13.142000000000001,0.032,0.0,,,,13.411,0.032,0.0,12.966,0.040999999999999995,0.0,12.767999999999999,0.062,0.0,,,,11.988,0.026000000000000002,0.0,11.687000000000001,0.024,0.0,11.639000000000001,0.024,0.0,11.582,0.023,0.0,11.622,0.022000000000000002,0.0,11.365,0.192,0.0,8.503,,-1.0,0.603,0.054000000000000006,0.0,0.301,0.035,0.0,0.048,0.034,0.0,0.349,0.035,0.0,,,1.13666,5.8e-05,-5.7e-05,0.0,2456978.0229,0.0021,-0.0021,0.0,0.0308,0.0021,-0.0022,0.0,0.052,0.005,-0.008,0.0,,,,,,,,,6.0,3.5,-1.3,0.0,0.0169,0.0018,-0.0066,0.0,,,,,3.18,0.34,-1.25,0.0,,,,,1.0
2013,EPIC 206360885,2MASS J22313125-0716072,EPIC 206360885.01,,337.880219,0.0,22h31m31.25s,-7.268697,0.0,-07d16m07.3s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,0.59,0.05,-0.01,0.0,,,,,15.302999999999999,,0.0,,,,,,,,,,,,,,,,,,,,,,12.992,0.027000000000000003,0.0,12.311,0.027000000000000003,0.0,12.115,0.027000000000000003,0.0,11.970999999999998,0.023,0.0,11.934000000000001,0.022000000000000002,0.0,12.056,0.35100000000000003,0.0,8.946,,-1.0,,,,0.6809999999999999,0.038,0.0,0.196,0.038,0.0,0.877,0.038,0.0,,,12.4404,0.0031,-0.0026,0.0,2456987.351,0.0056,-0.006,0.0,0.169,0.012,-0.012,0.0,0.166,0.025,-0.034,0.0,,,,,,,,,18.5,10.1,-8.4,0.0,0.0426,0.0074,-0.0369,0.0,,,,,2.72,0.53,-2.36,0.0,,,,,1.0
2014,EPIC 206360885,2MASS J22313125-0716072,EPIC 206360885.02,,337.880219,0.0,22h31m31.25s,-7.268697,0.0,-07d16m07.3s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,0.59,0.05,-0.01,0.0,,,,,15.302999999999999,,0.0,,,,,,,,,,,,,,,,,,,,,,12.992,0.027000000000000003,0.0,12.311,0.027000000000000003,0.0,12.115,0.027000000000000003,0.0,11.970999999999998,0.023,0.0,11.934000000000001,0.022000000000000002,0.0,12.056,0.35100000000000003,0.0,8.946,,-1.0,,,,0.6809999999999999,0.038,0.0,0.196,0.038,0.0,0.877,0.038,0.0,,,1.49462,0.00014,-0.00014,0.0,2456978.4813,0.0035,-0.0035,0.0,0.0779,0.0071,-0.0075,0.0,0.077,0.01,-0.016,0.0,,,,,,,,,5.0,2.9,-1.8,0.0,0.0281,0.0042,-0.0265,0.0,,,,,1.8,0.31,-1.69,0.0,,,,,1.0
2015,EPIC 206369173,2MASS J22303588-0707534,EPIC 206369173.01,,337.64950600000003,0.0,22h30m35.88s,-7.131549000000001,0.0,-07d07m53.6s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,14.96,0.47,-1.21,0.0,,,,,11.401,,0.0,12.901,0.33799999999999997,0.0,11.915999999999999,0.19699999999999998,0.0,,,,12.275,0.03,0.0,11.359000000000002,0.04,0.0,11.026,0.06,0.0,,,,9.693,0.022000000000000002,0.0,9.06,0.024,0.0,8.927999999999999,0.023,0.0,,,,,,,,,,,,,0.985,0.391,0.0,0.633,0.033,0.0,0.132,0.033,0.0,0.765,0.032,0.0,,,2.018725,6.6e-05,-6.4e-05,0.0,2456979.027,0.0011,-0.0011,0.0,0.0435,0.001,-0.001,0.0,0.0931,0.0037,-0.0041,0.0,,,,,,,,,2.36,0.2,-0.26,0.0,0.056,0.016,-0.018,0.0,,,,,91.0,26.0,-30.0,0.0,,,,,1.0
2016,EPIC 206414361,2MASS J22110375-0623417,EPIC 206414361.01,,332.765656,0.0,22h11m03.76s,-6.3949739999999995,0.0,-06d23m41.9s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,0.56,0.06,-0.05,0.0,,,,,14.694,,0.0,16.980999999999998,0.1,0.0,15.587,0.19,0.0,,,,16.331,0.06,0.0,15.195,0.02,0.0,13.993,0.08,0.0,,,,12.267000000000001,0.027999999999999997,0.0,11.555,0.023,0.0,11.37,0.025,0.0,11.218,0.021,0.0,11.164000000000001,0.019,0.0,10.637,0.098,0.0,8.323,,-1.0,1.3940000000000001,0.215,0.0,0.7120000000000001,0.036000000000000004,0.0,0.185,0.034,0.0,0.897,0.038,0.0,,,3.47722,0.00037,-0.00038,0.0,2456977.4625,0.0042,-0.0043,0.0,0.0684,0.0055,-0.0059,0.0,0.087,0.009,-0.015,0.0,,,,,,,,,10.9,6.0,-2.6,0.0,0.0253,0.0027,-0.0086,0.0,,,,,1.53,0.23,-0.54,0.0,,,,,1.0
2017,EPIC 206417197,2MASS J22283201-0620507,EPIC 206417197.01,,337.133453,0.0,22h28m32.03s,-6.347505,0.0,-06d20m51.0s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,3.0,,,,,,,,,,,,,,,,,,,,,,0.75,0.03,-0.02,0.0,,,,,13.352,,0.0,,,,,,,,,,,,,,,,,,,,,,11.949000000000002,0.024,0.0,11.457,0.021,0.0,11.394,0.019,0.0,11.353,0.023,0.0,11.395,0.021,0.0,10.869000000000002,0.139,0.0,8.901,,-1.0,,,,0.49200000000000005,0.032,0.0,0.063,0.027999999999999997,0.0,0.555,0.031,0.0,,,0.442185,1.3e-05,-1.3e-05,0.0,2456977.4157,0.0012,-0.0012,0.0,0.0291,0.0012,-0.0012,0.0,0.065,0.009,-0.006,0.0,,,,,,,,,1.22,0.074,-1.263,0.0,0.025,0.011,-0.022,0.0,,,,,2.02,0.88,-1.83,0.0,,,,,1.0
2018,EPIC 206432863,2MASS J22282534-0605119,EPIC 206432863.01,K2-76 b,337.105591,0.0,22h28m25.34s,-6.086677,0.0,-06d05m12.0s,FALSE POSITIVE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,Planet refuted by Shporer et al. 2017,1,3.0,,,,,,,,,,,,,,,,,,,,,,1.73,0.05,-0.04,0.0,,,,,13.008,,0.0,,,,,,,,,,,,,,,,,,,,,,11.854000000000001,0.023,0.0,11.505999999999998,0.026000000000000002,0.0,11.484000000000002,0.023,0.0,11.433,0.023,0.0,11.453,0.022000000000000002,0.0,11.422,0.252,0.0,8.465,,-1.0,,,,0.348,0.035,0.0,0.022000000000000002,0.035,0.0,0.37,0.033,0.0,,,11.98934,0.00013,-0.00014,0.0,2456983.82772,0.00041,-0.00041,0.0,0.7257,0.0037,-0.0037,0.0,0.2369,0.0013,-0.0015,0.0,,,,,,,,,17.13,0.66,-0.27,0.0,0.07846,0.0007,-0.00134,0.0,,,,,14.77,0.41,-0.4,0.0,,,,,1.0
2019,EPIC 211469889,2MASS J09000926+1242087,EPIC 211469889.01,,135.038574,0.0,09h00m09.26s,12.70242,0.0,+12d42m08.7s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,0.66,0.07,-0.03,0.0,,,,,14.548,,0.0,15.720999999999998,0.08,0.0,14.795,0.02,0.0,,,,15.234000000000002,0.03,0.0,14.475,0.01,0.0,14.253,0.07,0.0,,,,13.047,0.021,0.0,12.571,0.026000000000000002,0.0,12.494000000000002,0.023,0.0,12.456,0.024,0.0,12.495,0.025,0.0,11.855,0.326,0.0,8.592,,-1.0,0.9259999999999999,0.08199999999999999,0.0,0.47600000000000003,0.033,0.0,0.077,0.035,0.0,0.5529999999999999,0.031,0.0,,,7.07737,0.00092,-0.00088,0.0,2457144.3867,0.0043,-0.0049,0.0,0.0907,0.006,-0.0062,0.0,0.128,0.008,-0.012,0.0,,,,,,,,,15.7,5.4,-2.6,0.0,0.0291,0.002,-0.0039,0.0,,,,,2.1,0.26,-0.3,0.0,,,,,1.0
2020,EPIC 211490999,2MASS J08431171+1300345,EPIC 211490999.01,,130.798843,0.0,08h43m11.72s,13.009592999999999,0.0,+13d00m34.5s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,0.94,0.01,-0.01,0.0,,,,,13.415999999999999,,0.0,14.318,0.02,0.0,13.604000000000001,0.01,0.0,,,,13.905,0.01,0.0,13.379000000000001,0.02,0.0,13.206,0.01,0.0,,,,12.302,0.024,0.0,11.918,0.028999999999999998,0.0,11.87,0.025,0.0,11.806,0.023,0.0,11.847000000000001,0.023,0.0,11.504000000000001,0.223,0.0,8.939,,-1.0,0.7140000000000001,0.022000000000000002,0.0,0.384,0.038,0.0,0.048,0.038,0.0,0.43200000000000005,0.035,0.0,,,9.84413,0.00039,-0.00039,0.0,2457146.3288,0.0014,-0.0014,0.0,0.1093,0.0027,-0.0027,0.0,0.154,0.005,-0.007,0.0,,,,,,,,,18.2,5.3,-2.8,0.0,0.0315,0.0017,-0.0036,0.0,,,,,3.23,0.18,-0.38,0.0,,,,,1.0
2021,EPIC 211505089,2MASS J08130013+1312386,EPIC 211505089.01,,123.250542,0.0,08h13m00.13s,13.210702,0.0,+13d12m38.5s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,0.65,0.06,-0.06,0.0,,,,,12.943,,0.0,14.292,0.02,0.0,13.267999999999999,0.03,0.0,,,,13.931,0.27,0.0,12.83,0.01,0.0,12.52,0.11,0.0,,,,11.243,0.021,0.0,10.687000000000001,0.023,0.0,10.567,0.017,0.0,10.514000000000001,0.023,0.0,10.552,0.02,0.0,10.425,0.076,0.0,8.957,,-1.0,1.024,0.036000000000000004,0.0,0.556,0.031,0.0,0.12,0.028999999999999998,0.0,0.6759999999999999,0.027000000000000003,0.0,,,24.4472,0.0028,-0.0028,0.0,2457146.9623,0.0036,-0.0033,0.0,0.0718,0.0028,-0.0029,0.0,0.265,0.007,-0.01,0.0,,,,,,,,,27.2,6.9,-2.9,0.0,0.0257,0.0011,-0.0023,0.0,,,,,1.82,0.18,-0.24,0.0,,,,,1.0
2022,EPIC 211509553,2MASS J09000476+1316258,EPIC 211509553.01,,135.01976000000002,0.0,09h00m04.74s,13.273871,0.0,+13d16m25.9s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,0.55,0.17,-0.04,0.0,,,,,15.725,,0.0,17.820999999999998,0.133,0.0,16.578,0.083,0.0,,,,17.262999999999998,0.01,0.0,15.935,0.04,0.0,15.065,0.08,0.0,,,,13.357999999999999,0.024,0.0,12.744000000000002,0.027000000000000003,0.0,12.555,0.024,0.0,12.418,0.023,0.0,12.329,0.024,0.0,12.027000000000001,0.33,0.0,8.57,,-1.0,1.2429999999999999,0.157,0.0,0.614,0.036000000000000004,0.0,0.18899999999999997,0.036000000000000004,0.0,0.8029999999999999,0.034,0.0,,,20.35919,0.00046,-0.00046,0.0,2457151.41247,0.00093,-0.00093,0.0,3.912,0.063,-0.066,0.0,0.1521,0.0036,-0.0037,0.0,,,,,,,,,47.6,3.2,-3.3,0.0,0.1887,0.0072,-0.0146,0.0,,,,,11.3,3.5,-1.2,0.0,,,,,1.0
2023,EPIC 211510580,2MASS J08254434+1317173,EPIC 211510580.01,,126.43478400000001,0.0,08h25m44.35s,13.288138,0.0,+13d17m17.3s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,0.35,0.01,-0.19,0.0,,,,,15.282,,0.0,18.014,0.22,0.0,16.344,0.07,0.0,,,,17.117,0.03,0.0,15.789000000000001,0.01,0.0,14.495999999999999,0.08,0.0,,,,12.478,0.02,0.0,11.859000000000002,0.027999999999999997,0.0,11.633,0.02,0.0,,,,,,,,,,,,,1.67,0.231,0.0,0.619,0.034,0.0,0.226,0.034,0.0,0.845,0.027999999999999997,0.0,,,5.31471,0.00039,-0.00036,0.0,2457143.1306,0.0029,-0.0033,0.0,0.1511,0.0096,-0.0103,0.0,0.079,0.007,-0.015,0.0,,,,,,,,,18.7,10.5,-4.2,0.0,0.0374,0.0039,-0.0152,0.0,,,,,1.45,0.15,-0.96,0.0,,,,,1.0
2024,EPIC 211516501,2MASS J09033584+1322172,EPIC 211516501.01,,135.89936799999998,0.0,09h03m35.85s,13.371478,0.0,+13d22m17.3s,CANDIDATE,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,1.42,0.22,-0.13,0.0,,,,,12.520999999999999,,0.0,13.255999999999998,0.05,0.0,12.655,0.01,0.0,,,,12.886,0.03,0.0,12.502,0.02,0.0,12.365,0.03,0.0,,,,11.519,0.022000000000000002,0.0,11.237,0.032,0.0,11.168,0.023,0.0,11.114,0.022000000000000002,0.0,11.15,0.022000000000000002,0.0,11.347999999999999,0.175,0.0,8.433,,-1.0,0.601,0.051,0.0,0.282,0.039,0.0,0.069,0.039,0.0,0.35100000000000003,0.032,0.0,,,3.84981,0.00055,-0.00053,0.0,2457141.9314,0.006,-0.0063,0.0,0.0153,0.0011,-0.0012,0.0,0.14,0.009,-0.011,0.0,,,,,,,,,7.6,3.0,-1.3,0.0,0.01204,0.00086,-0.0019,0.0,,,,,1.86,0.32,-0.34,0.0,,,,,1.0
2025,EPIC 211525389,2MASS J08214087+1329512,EPIC 211525389.01,K2-105 b,125.42028,0.0,08h21m40.87s,13.49753,0.0,+13d29m51.1s,CONFIRMED,CANDIDATE,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019arXiv190710806K/abstract target=ref>Kruse et al. 2019</a>,,1,5.0,,,,,,,,,,,,,,,,,,,,,,0.95,0.02,-0.03,0.0,,,,,11.687000000000001,,0.0,12.683,0.32799999999999996,0.0,11.752,0.195,0.0,,,,12.252,0.03,0.0,11.667,0.05,0.0,11.445,0.09,0.0,,,,10.540999999999999,0.02,0.0,10.173,0.025,0.0,10.091000000000001,0.019,0.0,10.058,0.023,0.0,10.121,0.021,0.0,10.128,0.064,0.0,8.55,,-1.0,0.9309999999999999,0.382,0.0,0.368,0.032,0.0,0.08199999999999999,0.031,0.0,0.45,0.027999999999999997,0.0,,,8.26698,0.00013,-0.00013,0.0,2457139.72408,0.0007099999999999999,-0.00074,0.0,0.1338,0.0017,-0.0017,0.0,0.1421,0.0025,-0.0031,0.0,,,,,,,,,17.9,2.9,-1.3,0.0,0.03439,0.00095,-0.0028699999999999997,0.0,,,,,3.55,0.11,-0.31,0.0,,,,,1.0
